CORPUS,TOPIC_ID,TOPIC,HUMAN_TEXT,PROMPT,LLM_NAME,LLM_TEXT_1,LLM_TEXT_2,LLM_TEXT_3
BAWE,947,What impact has archaeology had on our knowledge of the Medieval peasant?,,You are a university student. Write an essay on the topic What impact has archaeology had on our knowledge of the Medieval peasant?.,,,,
BAWE,948,Were hunters cleverer than scavengers? Discuss in relation to Middle Palaeolithic subsistence strategies.,,You are a university student. Write an essay on the topic Were hunters cleverer than scavengers? Discuss in relation to Middle Palaeolithic subsistence strategies..,,,,
BAWE,949,What was the contribution made by the army to the roman towns of Northern Europe?,,You are a university student. Write an essay on the topic What was the contribution made by the army to the roman towns of Northern Europe?.,,,,
BAWE,950,How far can archaeologists reconstruct past social relations using evidence for the disposal of the dead?,,You are a university student. Write an essay on the topic How far can archaeologists reconstruct past social relations using evidence for the disposal of the dead?.,,,,
BAWE,951,What role did humans play in the extinction of Mediterranean Island faunas? Discuss in relation to Cyprus and Mallorca.,,You are a university student. Write an essay on the topic What role did humans play in the extinction of Mediterranean Island faunas? Discuss in relation to Cyprus and Mallorca..,,,,
BAWE,952,How was Augustus represented as 'between god and man'?,,You are a university student. Write an essay on the topic How was Augustus represented as 'between god and man'?.,,,,
BAWE,953,In need for stabilisation: the case of the soft fruit market in Poland,,You are a university student. Write an essay on the topic In need for stabilisation: the case of the soft fruit market in Poland.,,,,
BAWE,954,What about dairy if subsidies must go? Elimination of export subsidies within the WTO framework and its potential impact on the European dairy policy,,You are a university student. Write an essay on the topic What about dairy if subsidies must go? Elimination of export subsidies within the WTO framework and its potential impact on the European dairy policy.,,,,
BAWE,955,This house believes that there is no good reason for continuing to ban whaling,,You are a university student. Write an essay on the topic This house believes that there is no good reason for continuing to ban whaling.,,,,
BAWE,956,Genetically modified food - are consumer concerns justified?,,You are a university student. Write an essay on the topic Genetically modified food - are consumer concerns justified?.,,,,
BAWE,957,"(5) ""Modality is a semantic notion rather than a grammatical notion in English."" Explain why you agree or disagree with this statement.",,"You are a university student. Write an essay on the topic (5) ""Modality is a semantic notion rather than a grammatical notion in English."" Explain why you agree or disagree with this statement..",,,,
BAWE,958,"(4) Why has it been said that English 'has only two tenses'? Show how this claim is controversial, depending on how the notion of tense is characterised, and explain whether you are convinced by it.",,"You are a university student. Write an essay on the topic (4) Why has it been said that English 'has only two tenses'? Show how this claim is controversial, depending on how the notion of tense is characterised, and explain whether you are convinced by it..",,,,
BAWE,959,(8) To what extent does contemporary English have syntactic rules for expressing quantification in: a) negative clauses and b) interrogative clauses?,,You are a university student. Write an essay on the topic (8) To what extent does contemporary English have syntactic rules for expressing quantification in: a) negative clauses and b) interrogative clauses?.,,,,
BAWE,960,What are the suggested functions for the Avebury monument complex?,,You are a university student. Write an essay on the topic What are the suggested functions for the Avebury monument complex?.,,,,
BAWE,961,"Compare and Contrast Two Towns From Different Parts of the Empire, Discussing Both Ancient and Modern Factors",,"You are a university student. Write an essay on the topic Compare and Contrast Two Towns From Different Parts of the Empire, Discussing Both Ancient and Modern Factors.",,,,
BAWE,962,"Discuss with examples, why waterlogged sites are especially suitable for recovery of evidence for past environments",,"You are a university student. Write an essay on the topic Discuss with examples, why waterlogged sites are especially suitable for recovery of evidence for past environments.",,,,
